Product Id,SKU ID,Category,Brand,Vertical,Order Date,Fulfillment Type,Location Id,Gross Units,GMV,Cancellation Units,Cancellation Amount,Return Units,Return Amount,Final Units Sold,Final Sales Made
CNRG988K8WNZQE,88061825,Grooming,Korean Essence,Sunscreen,2023-09-06,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,1225,0,0,0,0,1,1225
FCPGK23TZRJFHC,88061825,Grooming,Glow Glisten,Facewash,2024-02-29,FBF,bhi_vas_wh_nl_01nl,3,3243,3,3243,0,0,0,0
FCPG6PCBCDZF5H,88061825,Grooming,Korean Essence,FaceCreamAndGel,2024-03-30,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,771,1,771,0,0,0,0
FCTF85QYX7B3SG,301005,Grooming,Korean Essence,ComboAndKit,2023-12-26,FBF,bhi_vas_wh_nl_01nl,2,1263,0,0,0,0,2,1263
MSCFGG6FGXPGAD,301005,Grooming,Pure Care,Facewash,2024-05-27,FBF,bhi_vas_wh_nl_01nl,2,937,0,0,0,0,2,937
LSQFH9X4HVS2GN,88061825,Grooming,Korean Essence,FaceCreamAndGel,2024-03-06,FBF,malur_bts,1,891,0,0,0,0,1,891
CBKGHHUPJWXZQZ,301005,Grooming,Korean Essence,Facewash,2023-06-30,FBF,gur_san_wh_nl_01nl,13,6149,0,0,0,0,13,6149
SNRG6RZYFAKZXH,301002,Grooming,Korean Essence,Facewash,2024-03-19,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,846,1,846,0,0,0,0
FCPGK22NPBUVAX,88061825,Grooming,Korean Essence,Facewash,2023-09-19,FBF,gur_san_wh_nl_01nl,1,428,0,0,0,0,1,428
FCPG6PCBCDZF5H,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-07-25,FBF,malur_bts,7,5613,2,1611,0,0,5,4002
BSTGZJRSJH2KRR,88061825,Grooming,Korean Essence,Facewash,2023-08-04,FBF,malur_bts,2,2142,1,1071,0,0,1,1071
CNRG9YVQ2EFJAP,88061825,Grooming,Pure Care,FaceCreamAndGel,2023-08-27,FBF,gur_san_wh_nl_01nl,8,6014,2,1510,0,0,6,4504
FCPGENY4MY2WHF,88061825,Grooming,Essential Glow,FaceCreamAndGel,2023-06-18,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,1825,0,0,0,0,1,1825
FCPGENY3TRMXFT,88888190,Grooming,Korean Essence,Facewash,2023-06-14,FBF,gur_san_wh_nl_01nl,9,2870,3,960,0,0,6,1910
LSQFH9X4BAHZZW,88061825,Grooming,Korean Essence,SkinTreatment,2024-02-26,FBF,ulub_bts,1,1975,0,0,0,0,1,1975
CNRG9YVQ2EFJAP,TFSCOM,Grooming,Pure Care,ComboAndKit,2023-09-17,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,2,2068,0,0,0,0,2,2068
LSQFH9X4PHGNHX,301005,Grooming,Korean Essence,Facewash,2024-03-13,FBF,malur_bts,50,23438,8,3753,1,466,41,19219
TNRG5EHBBNMGTV,88061825,Grooming,Pure Care,FaceCreamAndGel,2023-07-03,FBF,ulub_bts,1,716,0,0,0,0,1,716
MSCFEV8EGHRK3R,88061825,Grooming,Korean Essence,FaceCreamAndGel,2024-04-29,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,4,3213,0,0,0,0,4,3213
FCTF85QYX7B3SG,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-06-25,FBF,gur_san_wh_nl_01nl,1,891,0,0,0,0,1,891
FCWGZJSGSS4M5G,88061825,Grooming,Korean Essence,SkinTreatment,2023-11-10,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,458,0,0,0,0,1,458
CNRG6PYZZ27WWF,88061825,Grooming,Korean Essence,SkinTreatment,2023-12-14,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,5,2268,0,0,0,0,5,2268
FCWGZJSGSS4M5G,88061825,Grooming,Korean Essence,EyeCare,2024-05-02,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,1759,0,0,0,0,1,1759
MSCFEV8EGHRK3R,301005,Grooming,Korean Essence,Facewash,2023-07-29,FBF,gur_san_wh_nl_01nl,9,4278,2,952,0,0,7,3326
FCWGSUVATDETNT,301005,Grooming,Korean Essence,ComboAndKit,2023-10-13,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,1320,0,0,0,0,1,1320
CNRGM7F3WQCUSP,88888190,Grooming,Glow Glisten,Facewash,2023-10-03,FBF,bhi_vas_wh_nl_01nl,2,654,0,0,0,0,2,654
FCPG6S9VGDMHGZ,88888190,Grooming,Essential Glow,Facewash,2023-08-20,FBF,gur_san_wh_nl_01nl,5,1659,0,0,0,0,5,1659
CNRGM7F3WQCUSP,88061825,Grooming,Glow Glisten,Lipstain,2023-10-07,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,478,1,478,0,0,0,0
MSCG7UHRBS3WVJ,88061825,Grooming,Korean Essence,Facewash,2024-01-15,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,1074,0,0,0,0,1,1074
CNRGK5GYKRBPCN,88888190,Grooming,Pure Care,Facewash,2023-12-24,FBF,bhi_vas_wh_nl_01nl,3,1027,0,0,0,0,3,1027
FCPG6PCBCDZF5H,301005,Grooming,Korean Essence,Facewash,2024-03-22,FBF,ulub_bts,6,2815,1,471,0,0,5,2344
MSCFEV8EGHRK3R,88061825,Grooming,Korean Essence,FaceCreamAndGel,2024-04-10,FBF,ulub_bts,2,1782,1,891,0,0,1,891
LSQFH9X4HVS2GN,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-11-08,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,6,4616,0,0,0,0,6,4616
FCPGK22NPBUVAX,88061825,Grooming,Korean Essence,SkinTreatment,2024-01-15,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,454,0,0,0,0,1,454
FCPG6PCBCDZF5H,88888190,Grooming,Korean Essence,Facewash,2023-08-16,FBF,gur_san_wh_nl_01nl,8,2737,1,344,0,0,7,2393
TNRFEV8EJ8NF3Y,301001,Grooming,Glow Glisten,SkinTreatment,2023-09-17,FBF,gur_san_wh_nl_01nl,1,449,0,0,0,0,1,449
FCPGK23TZRJFHC,88061825,Grooming,Glow Glisten,SkinTreatment,2023-09-30,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,5,2265,0,0,0,0,5,2265
FCWGZJSEF6CBCZ,88888190,Grooming,Korean Essence,Facewash,2023-11-06,FBF,ulub_bts,3,1003,1,344,0,0,2,659
FCWGSUVATDETNT,88061825,Grooming,Korean Essence,BodyLotion,2024-05-25,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,1341,0,0,0,0,1,1341
CBKGUSXGVEDS79,301000,Grooming,Glow Glisten,FacePack,2023-06-21,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,3,249,0,0,0,0,3,249
MSCGZJ9XAHCC7J,88061825,Grooming,Pure Care,FacePack,2024-05-24,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,250,1,250,0,0,0,0
FCPGENY4MY2WHF,301005,Grooming,Essential Glow,Facewash,2024-04-27,FBF,bhi_vas_wh_nl_01nl,4,1874,1,471,0,0,3,1403
CNRG988K8WNZQE,301005,Grooming,Korean Essence,Facewash,2024-04-12,FBF,ulub_bts,13,6169,4,1901,0,0,9,4268
LSQFH9X4BAHZZW,88063640,Grooming,Korean Essence,Facewash,2023-08-04,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,2,1008,0,0,0,0,2,1008
MSCFK7B5R4JMNP,88061825,Grooming,Korean Essence,SkinTreatment,2023-12-19,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,1838,0,0,0,0,1,1838
MSCFHCF2EVWSGQ,88888190,Grooming,Korean Essence,Facewash,2023-05-11,FBF,bhi_vas_wh_nl_01nl,4,1239,1,321,0,0,3,918
ECMFEV8E4EGG2H,88061825,Grooming,Korean Essence,Lipstain,2023-10-05,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,2,998,0,0,0,0,2,998
TNRG5EHBBNMGTV,88061825,Grooming,Pure Care,Toner,2023-08-21,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,776,1,776,0,0,0,0
FCPGK22NPBUVAX,BLFCOM,Grooming,Korean Essence,ComboAndKit,2023-11-25,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,765,0,0,0,0,1,765
CNRG9PSTGWCHZ6,88061825,Grooming,Glow Glisten,Lipstain,2024-01-12,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,474,1,474,0,0,0,0
LSQFH9X4PHGNHX,301005,Grooming,Korean Essence,Facewash,2024-04-28,FBF,malur_bts,50,23702,7,3332,0,0,43,20370
CNRG9YVQ2EFJAP,88888080,Grooming,Pure Care,FacePack,2023-10-15,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,550,0,0,0,0,1,550
BSTF46864DSAXW,88888190,Grooming,Glow Glisten,Facewash,2024-01-09,FBF,ulub_bts,10,3185,1,320,0,0,9,2865
BSTGZJRSJH2KRR,301005,Grooming,Korean Essence,ComboAndKit,2023-10-14,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,658,0,0,0,0,1,658
BSTF4686BGAYCA,88061825,Grooming,Pure Care,Facewash,2024-03-09,FBF,gur_san_wh_nl_01nl,1,1081,0,0,0,0,1,1081
BSTGZJRSJH2KRR,88061825,Grooming,Korean Essence,Facewash,2024-01-11,FBF,ulub_bts,1,425,0,0,0,0,1,425
BSTGZJRSJH2KRR,88061825,Grooming,Korean Essence,Lipstain,2024-05-18,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,2,953,2,953,0,0,0,0
ECMFEV8E4EGG2H,88061825,Grooming,Korean Essence,FaceCreamAndGel,2024-05-22,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,3,2303,0,0,0,0,3,2303
FCWGZJSEF6CBCZ,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-05-27,FBF,ulub_bts,2,1787,1,896,0,0,1,891
CNRGM7F3WQCUSP,301005,Grooming,Glow Glisten,Facewash,2023-08-26,FBF,bhi_vas_wh_nl_01nl,9,4336,1,476,0,0,8,3860
CBKGUHMEPQPUJX,301005,Grooming,Korean Essence,Facewash,2023-09-17,FBF,bhi_vas_wh_nl_01nl,13,6091,1,466,0,0,12,5625
FCPGENY4QZDMZE,301005,Grooming,Pure Care,ComboAndKit,2023-05-13,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,653,1,653,0,0,0,0
CNRG6PYZZ27WWF,301005,Grooming,Korean Essence,ComboAndKit,2024-04-06,FBF,bhi_vas_wh_nl_01nl,5,3385,0,0,0,0,5,3385
LSQFH9X4HVS2GN,88061825,Grooming,Korean Essence,Toner,2023-09-26,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,1361,1,1361,0,0,0,0
CNRGM7F3WQCUSP,88061825,Grooming,Glow Glisten,BodyLotion,2024-05-13,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,1351,0,0,0,0,1,1351
SNRG6RZYFAKZXH,88061825,Grooming,Korean Essence,FaceCreamAndGel,2024-03-15,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,6,4606,1,771,0,0,5,3835
CBKGKPKNGRVQXG,301005,Grooming,Korean Essence,Facewash,2023-10-27,FBF,ulub_bts,18,8540,7,3328,0,0,11,5212
BSTGZJRSJH2KRR,88888190,Grooming,Korean Essence,Facewash,2023-12-12,FBF,ulub_bts,8,2745,3,1030,0,0,5,1715
ECMFEV8E4EGG2H,88888190,Grooming,Korean Essence,Facewash,2023-10-01,FBF,bhi_vas_wh_nl_01nl,5,1702,1,339,0,0,4,1363
CNRGM7F3WQCUSP,88061825,Grooming,Glow Glisten,Facewash,2023-05-08,FBF,bhi_vas_wh_nl_01nl,1,1071,1,1071,0,0,0,0
MSCFK7B5R4JMNP,88888190,Grooming,Korean Essence,Facewash,2024-01-25,FBF,bhi_vas_wh_nl_01nl,5,1585,0,0,0,0,5,1585
TNRFEV8FYNRFZJ,88061825,Grooming,Essential Glow,FaceCreamAndGel,2024-02-20,FBF,gur_san_wh_nl_01nl,3,2683,2,1792,0,0,1,891
FCPGENY3TRMXFT,88888190,Grooming,Korean Essence,Facewash,2023-07-13,FBF,gur_san_wh_nl_01nl,2,683,0,0,0,0,2,683
CBKGHHUPJWXZQZ,88061825,Grooming,Korean Essence,FacePack,2024-02-22,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,271,0,0,0,0,1,271
CNRGM7F3WQCUSP,88061825,Grooming,Glow Glisten,Facewash,2023-06-03,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,368,0,0,0,0,1,368
TNRFEV8EJ8NF3Y,88061825,Grooming,Glow Glisten,Facewash,2023-11-27,FBF,ulub_bts,1,425,0,0,0,0,1,425
SNRG6RQMXHDFTX,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-11-24,FBF,malur_bts,1,716,0,0,0,0,1,716
ECMFEV8E4EGG2H,88061825,Grooming,Korean Essence,SkinTreatment,2023-11-05,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,2,908,0,0,0,0,2,908
FCPGK23TZRJFHC,88061825,Grooming,Glow Glisten,FaceCreamAndGel,2023-11-23,FBF,gur_san_wh_nl_01nl,5,4005,1,804,0,0,4,3201
FCWGSUVATDETNT,301002,Grooming,Korean Essence,Facewash,2023-12-28,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,844,0,0,0,0,1,844
MSCG7UHRBS3WVJ,88061825,Grooming,Korean Essence,FaceCreamAndGel,2024-03-15,FBF,ulub_bts,9,6781,5,3767,0,0,4,3014
FCTF85QYX7B3SG,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-06-12,FBF,malur_bts,3,2404,1,801,0,0,2,1603
TNRFEV8EJ8NF3Y,301005,Grooming,Glow Glisten,Facewash,2023-10-28,FBF,bhi_vas_wh_nl_01nl,5,2345,1,469,0,0,4,1876
CNRF457W8PSGQZ,88061825,Grooming,Korean Essence,Toner,2023-05-12,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,5,3888,0,0,0,0,5,3888
SNRG6RZYFAKZXH,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-12-16,FBF,malur_bts,3,2402,0,0,0,0,3,2402
FCWGZJSGSS4M5G,301005,Grooming,Korean Essence,ComboAndKit,2024-03-09,FBF,bhi_vas_wh_nl_01nl,2,1353,0,0,0,0,2,1353
MSCFEV8EHDBZ3T,301005,Grooming,Glow Glisten,Facewash,2023-07-16,FBF,ulub_bts,10,4688,1,469,0,0,9,4219
BSTF46864DSAXW,88061825,Grooming,Glow Glisten,Facewash,2023-07-19,FBF,bhi_vas_wh_nl_01nl,1,1081,1,1081,0,0,0,0
FCWGZJSGSS4M5G,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-09-02,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,4,3069,2,1542,0,0,2,1527
FCPGENY3TRMXFT,88061825,Grooming,Korean Essence,SkinTreatment,2023-06-08,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,429,0,0,0,0,1,429
MSCFGG6FGXPGAD,88061825,Grooming,Pure Care,FaceCreamAndGel,2023-08-27,FBF,ulub_bts,4,3003,0,0,0,0,4,3003
CNRG6PYZZ27WWF,301000,Grooming,Korean Essence,FacePack,2023-07-11,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,2,245,0,0,0,0,2,245
FCPG6PCBCDZF5H,301001,Grooming,Korean Essence,SkinTreatment,2023-11-06,FBF,ulub_bts,2,901,0,0,0,0,2,901
FCPGENY4QZDMZE,88061825,Grooming,Pure Care,Toner,2023-08-21,FBF,bhi_vas_wh_nl_01nl,1,722,1,722,0,0,0,0
SNRG6RQMXHDFTX,301005,Grooming,Korean Essence,ComboAndKit,2024-02-02,FBF,gur_san_wh_nl_01nl,2,1443,1,719,0,0,1,724
CNRG9PSTGWCHZ6,88888190,Grooming,Glow Glisten,Facewash,2023-11-29,FBF,malur_bts,35,11147,5,1600,0,0,30,9547
CBKGKPKNGRVQXG,301005,Grooming,Korean Essence,ComboAndKit,2023-05-14,FBF,bhi_vas_wh_nl_01nl,1,674,0,0,0,0,1,674
FCPGENY4MY2WHF,301005,Grooming,Essential Glow,Facewash,2023-08-10,FBF,ulub_bts,19,8908,6,2813,0,0,13,6095
CBKGKPKNGRVQXG,301001,Grooming,Korean Essence,SkinTreatment,2024-01-13,FBF,gur_san_wh_nl_01nl,2,808,0,0,0,0,2,808
FCPGENY4MY2WHF,301001,Grooming,Essential Glow,FacePack,2024-02-02,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,3,233,0,0,0,0,3,233
FCPFAYHNSCAG3D,88888190,Grooming,Glow Glisten,Facewash,2024-05-19,FBF,ulub_bts,12,4093,2,685,0,0,10,3408
LSQFH9X4PHGNHX,88061825,Grooming,Korean Essence,Facewash,2023-11-08,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,504,0,0,0,0,1,504
TNRFEV8FYNRFZJ,88061825,Grooming,Essential Glow,FaceCreamAndGel,2024-02-20,FBF,gur_san_wh_nl_01nl,3,2690,1,896,0,0,2,1794
SNRG6RZYFAKZXH,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-07-23,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,1815,0,0,0,0,1,1815
LSQFH9X4BAHZZW,88061825,Grooming,Korean Essence,Lipstain,2023-12-18,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,500,0,0,0,0,1,500
TNRG5EHBBNMGTV,88061825,Grooming,Pure Care,FaceCreamAndGel,2024-02-08,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,2,3640,0,0,0,0,2,3640
MSCFK7B5R4JMNP,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-06-11,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,5,3849,3,2312,0,0,2,1537
MSCFHCF2EVWSGQ,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-05-20,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,3,2416,1,807,0,0,2,1609
MSCFEV8EHDBZ3T,301005,Grooming,Glow Glisten,ComboAndKit,2024-03-27,FBF,malur_bts,1,724,1,724,0,0,0,0
MSCFGG6FGXPGAD,88888190,Grooming,Pure Care,Facewash,2023-07-03,FBF,malur_bts,39,12389,5,1595,0,0,34,10794
MSCFHCF2EVWSGQ,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-11-23,FBF,bhi_vas_wh_nl_01nl,3,2404,1,806,0,0,2,1598
CBKGHHUPJWXZQZ,88061825,Grooming,Korean Essence,FaceCreamAndGel,2024-04-29,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,819,0,0,0,0,1,819
FCPFAYHNSCAG3D,88061825,Grooming,Glow Glisten,FacePack,2024-01-23,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,395,0,0,0,0,1,395
FCWGZJSEF6CBCZ,301005,Grooming,Korean Essence,Facewash,2023-12-04,FBF,bhi_vas_wh_nl_01nl,10,4730,0,0,0,0,10,4730
BSTGZJRSJH2KRR,88061825,Grooming,Korean Essence,FaceCreamAndGel,2024-04-07,FBF,malur_bts,9,7206,0,0,0,0,9,7206
CNRGM7F3WQCUSP,88888190,Grooming,Glow Glisten,Facewash,2024-04-07,FBF,ulub_bts,12,3815,2,640,0,0,10,3175
TNRFEV8FYNRFZJ,88061825,Grooming,Essential Glow,FaceCreamAndGel,2024-04-21,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,766,0,0,0,0,1,766
CNRGK5GYKRBPCN,88061825,Grooming,Pure Care,FaceCreamAndGel,2023-11-26,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,3,2298,0,0,0,0,3,2298
LSQFH9X4BAHZZW,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-06-04,FBF,malur_bts,7,5055,2,1443,1,719,4,2893
MSCFEV8E7HN4SZ,88061825,Grooming,Korean Essence,Facewash,2024-04-28,FBF,malur_bts,1,1071,0,0,0,0,1,1071
BSTGZJRSJH2KRR,88061825,Grooming,Korean Essence,SkinTreatment,2023-07-18,FBF,gur_san_wh_nl_01nl,1,404,0,0,0,0,1,404
FCPFAYHNSCAG3D,88061825,Grooming,Glow Glisten,Facewash,2024-03-24,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,2,1658,0,0,0,0,2,1658
CNRG9PSTGWCHZ6,88061825,Grooming,Glow Glisten,Toner,2023-06-10,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,2,1548,1,782,0,0,1,766
LSQFH9X4HVS2GN,301002,Grooming,Korean Essence,Facewash,2024-03-10,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,846,0,0,0,0,1,846
CNRGK5GYKRBPCN,88061825,Grooming,Pure Care,FaceCreamAndGel,2024-05-13,FBF,gur_san_wh_nl_01nl,10,7520,1,749,0,0,9,6771
MSCG7UHRBS3WVJ,301005,Grooming,Korean Essence,ComboAndKit,2024-01-04,FBF,bhi_vas_wh_nl_01nl,2,1353,1,679,0,0,1,674
CBKGKPKNGRVQXG,88061825,Grooming,Korean Essence,Toner,2023-10-28,FBF,ulub_bts,2,1449,1,721,0,0,1,728
CNRG6PYZZ27WWF,88061825,Grooming,Korean Essence,Lipstain,2024-03-28,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,2,1008,0,0,0,0,2,1008
MSCFK7B5R4JMNP,88888190,Grooming,Korean Essence,Facewash,2023-05-30,FBF,malur_bts,10,3418,2,688,0,0,8,2730
BSTF4686BGAYCA,301001,Grooming,Pure Care,SkinTreatment,2024-02-09,FBF,gur_san_wh_nl_01nl,1,408,0,0,0,0,1,408
SNRG6RZYFAKZXH,301005,Grooming,Korean Essence,Facewash,2023-06-06,FBF,gur_san_wh_nl_01nl,12,5670,1,471,0,0,11,5199
CBKGKPKNGRVQXG,88888190,Grooming,Korean Essence,Facewash,2023-10-04,FBF,ulub_bts,10,3182,1,320,0,0,9,2862
FCPFAYHNSCAG3D,301000,Grooming,Glow Glisten,FacePack,2024-02-20,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,4,457,0,0,0,0,4,457
FCPGENY4MY2WHF,88061825,Grooming,Essential Glow,FaceCreamAndGel,2023-08-30,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,3,2420,0,0,0,0,3,2420
CNRG6PYZZ27WWF,601000,Grooming,Korean Essence,FaceCreamAndGel,2024-05-04,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,1447,0,0,0,0,1,1447
MSCFGG6FGXPGAD,301001,Grooming,Pure Care,SkinTreatment,2023-11-23,FBF,ulub_bts,1,409,0,0,0,0,1,409
MSCFK7B5R4JMNP,88061825,Grooming,Korean Essence,Facewash,2024-01-30,FBF,bhi_vas_wh_nl_01nl,2,2148,0,0,0,0,2,2148
CBKGUSXGVEDS79,88888190,Grooming,Glow Glisten,Facewash,2024-04-03,FBF,gur_san_wh_nl_01nl,7,2393,1,344,0,0,6,2049
MSCFEV8E7HN4SZ,301000,Grooming,Korean Essence,FacePack,2024-05-06,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,2,225,2,225,0,0,0,0
FCPGK23TZRJFHC,88888190,Grooming,Glow Glisten,Facewash,2023-07-11,FBF,bhi_vas_wh_nl_01nl,4,1260,0,0,0,0,4,1260
LSQFH9X4BAHZZW,88888190,Grooming,Korean Essence,Facewash,2023-05-08,FBF,gur_san_wh_nl_01nl,6,1902,1,318,0,0,5,1584
LSQFH9X4HVS2GN,88061825,Grooming,Korean Essence,Facewash,2023-07-31,FBF,ulub_bts,2,1584,0,0,0,0,2,1584
CNRGM7F3WQCUSP,301005,Grooming,Glow Glisten,ComboAndKit,2024-05-22,FBF,bhi_vas_wh_nl_01nl,3,1917,1,674,0,0,2,1243
TNRFEV8FYNRFZJ,88063640,Grooming,Essential Glow,Facewash,2023-09-09,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,499,0,0,0,0,1,499
CNRGK5GYKRBPCN,88061825,Grooming,Pure Care,FaceCreamAndGel,2024-02-11,FBF,bhi_vas_wh_nl_01nl,1,727,1,727,0,0,0,0
SNRG6RQMXHDFTX,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-06-08,FBF,ulub_bts,13,9638,3,2174,0,0,10,7464
CNRG9PSTGWCHZ6,88888080,Grooming,Glow Glisten,FacePack,2023-06-16,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,2,1104,0,0,0,0,2,1104
FCTF85QYX7B3SG,88888190,Grooming,Korean Essence,Facewash,2024-02-25,FBF,malur_bts,21,7164,3,1020,0,0,18,6144
CBKGUHMEPQPUJX,301005,Grooming,Korean Essence,ComboAndKit,2024-04-16,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,6,3906,1,656,0,0,5,3250
LSQFH9X4HVS2GN,88888190,Grooming,Korean Essence,Facewash,2023-08-15,FBF,ulub_bts,7,2404,0,0,0,0,7,2404
TNRFEV8FYNRFZJ,88888190,Grooming,Essential Glow,Facewash,2023-10-11,FBF,ulub_bts,7,2403,0,0,0,0,7,2403
FCPGENY4QZDMZE,301001,Grooming,Pure Care,SkinTreatment,2023-08-27,FBF,ulub_bts,4,1801,0,0,0,0,4,1801
SNRG6RZYFAKZXH,88061825,Grooming,Korean Essence,Facewash,2023-12-15,FBF,gur_san_wh_nl_01nl,1,430,0,0,0,0,1,430
FCWGZJSGSS4M5G,88061825,Grooming,Korean Essence,Facewash,2023-05-07,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,754,0,0,0,0,1,754
MSCFGG6FGXPGAD,88061825,Grooming,Pure Care,FaceCreamAndGel,2023-08-06,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,811,0,0,0,0,1,811
CBKGUHMEPQPUJX,301005,Grooming,Korean Essence,Facewash,2024-05-20,FBF,ulub_bts,15,7025,0,0,0,0,15,7025
FCTF85QYX7B3SG,88061825,Grooming,Korean Essence,Toner,2023-09-08,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,7,5432,2,1562,1,776,4,3094
SNRG6RQMXHDFTX,301005,Grooming,Korean Essence,Facewash,2024-04-05,FBF,ulub_bts,3,1602,1,535,0,0,2,1067
CBKGUHMEPQPUJX,88061825,Grooming,Korean Essence,BodyLotion,2024-04-04,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,1341,0,0,0,0,1,1341
LSQFH9X4BAHZZW,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-05-12,FBF,gur_san_wh_nl_01nl,19,14289,3,2257,0,0,16,12032
ECMFEV8E4EGG2H,88061825,Grooming,Korean Essence,Toner,2024-03-13,FBF,ulub_bts,1,726,0,0,0,0,1,726
TNRFEV8FYNRFZJ,88061825,Grooming,Essential Glow,Facewash,2023-11-28,FBF,gur_san_wh_nl_01nl,1,425,0,0,0,0,1,425
MSCFGG6FGXPGAD,88888190,Grooming,Pure Care,Facewash,2023-11-04,FBF,bhi_vas_wh_nl_01nl,3,1022,0,0,0,0,3,1022
MSCFEV8EGHRK3R,88061825,Grooming,Korean Essence,Facewash,2023-11-07,FBF,ulub_bts,1,429,1,429,0,0,0,0
FCWGZJSGSS4M5G,301005,Grooming,Korean Essence,Facewash,2023-10-30,FBF,ulub_bts,17,8277,1,475,0,0,16,7802
