Year of Order Date,Quarter of Order Date,Month of Order Date,Day of Order Date,Final date,Sku,SKU Name,Brand Name,Canonical L1,Canonical L2,Canonical L3,Quantity,
2024,Q4,2,3,03-Feb-24,88018283, Shampoo For Damaged Hair,Korean Essence,Skin,Kits & Combos,Combos @ Nykaa,9,
2024,Q4,2,3,03-Feb-24,88018275,Men Hydrating Emulsion,Korean Essence,Skin,Cleansers,Face Wash,2,
2024,Q4,2,3,03-Feb-24,THEA0017,Antioxidant Hydro Serum,Korean Essence,Bath & Body,Hands & Feet,Hand Creams & Masks,2,
2024,Q4,2,3,03-Feb-24,THEA0014,Carbon blackhead Mask,Glow Glisten,Skin,Toners,Toners & Mists,1,
2024,Q4,2,3,03-Feb-24,88018280,Collagen Volume Lifting Serum,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,1,
2024,Q4,2,4,04-Feb-24,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Skin,Sun Care,Face Sunscreen,5,
2024,Q4,2,4,04-Feb-24,THEA0038,Vitamin C body lotion,Korean Essence,Makeup,Face,Makeup Remover,17,
2024,Q4,2,4,04-Feb-24,88018229,Gold Glass Face Oil for Skin Brightening Anti-Ageing,Korean Essence,Skin,Cleansers,Facial Scrubs & Exfoliators,1,
2024,Q4,2,4,04-Feb-24,88018225,Anti Ageing Kit,Korean Essence,Skin,Masks & Treatment,Masks,3,
2024,Q4,2,4,04-Feb-24,88018251,Peach Milk Moisturizer ,Pure Care,Skin,Masks & Treatment,Masks,1,
2024,Q4,2,4,04-Feb-24,88018217, 5 Step Routine For Oily Skin,Pure Care,Skin,Toners & Mists,Toners,2,
2024,Q4,2,4,04-Feb-24,88018220, Baby Face Smoothing Peel Off Mask,Pure Care,Skin,Skin Kits & Combos,Skin Combos,1,
2024,Q4,2,4,04-Feb-24,88018239,Pure Care Double Cleanse,Pure Care,Skin,Moisturizers,Face Moisturizer & Day Cream,4,
2024,Q4,2,4,04-Feb-24,88018299,Anti-Ageing Sleeping Mask Revitalize Skin texture,Korean Essence,Skin,Masks,Masks & Peels,11,
2024,Q4,2,4,04-Feb-24,88018240,Sling Bag,Korean Essence,Skin,Masks,Sheet Masks,83,
2024,Q4,2,4,04-Feb-24,88018228,SPF 30 PA++ Ultra Matte Sunscreen with Vitamin B3,Pure Care,Skin,Cleansers,Scrubs & Exfoliators,19,
2024,Q4,2,4,04-Feb-24,THEA0038,Vitamin C body lotion,Korean Essence,Skin,Masks,Sheet Masks,150,
2024,Q4,2,4,04-Feb-24,88018212, Glow glisten  Water Essence,Glow Glisten,Skin,Masks,Sheet Masks,298,
2024,Q4,2,4,04-Feb-24,88018207,Kojic Acid Face Serum With 1% Alpha Arbutin & Niacinamide,Korean Essence,Skin,Cleansers,Scrubs & Exfoliators,3,
2024,Q4,2,4,04-Feb-24,88018201,Spa Headband,Pure Care,Skin,Moisturizers,Serums & Essence,1,
2024,Q4,2,4,04-Feb-24,88018272,Shine & Glow Facial Kit,Korean Essence,Skin,Toners,Toners Mists,28,
2024,Q4,2,4,04-Feb-24,THEA0006,Cold Pressed Oil for Hair & Skin with Coconut,Korean Essence,Skin,Body Care,Lotions & Creams,7,
2024,Q4,2,4,04-Feb-24,88036460,Himalaya Rich Cocoa Butter Body Cream,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,10,
2024,Q4,2,4,04-Feb-24,88018229,Gold Glass Face Oil for Skin Brightening Anti-Ageing,Korean Essence,Skin,Kits & Combos,Combos @ Nykaa,1,
2024,Q4,2,4,04-Feb-24,88018226, Towel - Scrunchie,Korean Essence,Skin,Sun Care,Face Sunscreen,38,
2024,Q4,2,4,04-Feb-24,88018265,Vitamin C Sleeping Mask,Korean Essence,Skin,Masks,Sheet Masks,31,
2024,Q4,2,5,05-Feb-24,88018294, Duet Gentle Cleanse,Korean Essence,Skin,Masks & Treatment,Masks,2,
2024,Q4,2,5,05-Feb-24,88018229,Gold Glass Face Oil for Skin Brightening Anti-Ageing,Korean Essence,Skin,Sun Care,Face Sunscreen,2,
2024,Q4,2,5,05-Feb-24,THEA0017,Antioxidant Hydro Serum,Korean Essence,Skin,Toners & Mists,Toners,25,
2024,Q4,2,5,05-Feb-24,88018207,Kojic Acid Face Serum With 1% Alpha Arbutin & Niacinamide,Korean Essence,Skin,Lip Care,Lip Balms,1,
2024,Q4,2,5,05-Feb-24,THEA0040,Tote bag ,Essential Glow,Skin,Cleansers,Cleanser,18,
2024,Q4,2,5,05-Feb-24,88018299,Anti-Ageing Sleeping Mask Revitalize Skin texture,Korean Essence,Makeup,Face,Makeup Remover,43,
2024,Q4,2,5,05-Feb-24,88018206,Rice Cleansing Foam,Korean Essence,Skin,Lip Care,Lip Balm,1,
2024,Q4,2,5,05-Feb-24,88018283, Shampoo For Damaged Hair,Korean Essence,Makeup,Lips,Lip Tint,1,
2024,Q4,2,5,05-Feb-24,88018225,Anti Ageing Kit,Korean Essence,Skin,Moisturizers,Serums & Essence,2,
2024,Q4,2,5,05-Feb-24,88018232, 1% Hyaluronic Sunscreen Aqua Gel With Spf 50,Korean Essence,Skin,Eye Care,Under Eye Cream & Serums,1,
2024,Q4,2,5,05-Feb-24,88018207,Kojic Acid Face Serum With 1% Alpha Arbutin & Niacinamide,Korean Essence,Skin,Masks,Masks & Peels,1,
2024,Q4,2,5,05-Feb-24,THEA0045, Working Women Kit_V2,Korean Essence,Skin,Cleansers,Cleanser,13,
2024,Q4,2,5,05-Feb-24,88018242,D-Tan Removal Coffee Clay Face Mask ,Korean Essence,Bath & Body,Hands & Feet,Hand Creams & Masks,8,
2024,Q4,2,5,05-Feb-24,THEA0083,"Vitamin B5, Oil-Free Moisturizer With Zinc",Glow Glisten,Skin,Cleansers,Cleanser,37,
2024,Q4,2,6,06-Feb-24,THEA0040,Tote bag ,Essential Glow,Makeup,Lips,Lip Stain,11,
2024,Q4,2,6,06-Feb-24,88018225,Anti Ageing Kit,Korean Essence,Skin,Masks & Treatment,Sheetmask,95,
2024,Q4,2,6,06-Feb-24,88018283, Shampoo For Damaged Hair,Korean Essence,Skin,Moisturisers,Face Moisturizers,2,
2024,Q4,2,6,06-Feb-24,THEA0041,Lava Pore Essence,Korean Essence,Skin,Skin Kits & Combos,Skin Kits,135,
2024,Q4,2,6,06-Feb-24,88018201,Spa Headband,Pure Care,Makeup,Eyes,Eye Brow Enhancers,1,
2024,Q4,2,6,06-Feb-24,88018225,Anti Ageing Kit,Korean Essence,Skin,Masks,Sheet Masks,199,
2024,Q4,2,6,06-Feb-24,THEA0041,Lava Pore Essence,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,5,
2024,Q4,2,6,06-Feb-24,88018268, Advance Ultra Hydrating Lotion With Shea Butter & Niacinamide,Glow Glisten,Skin,Masks,Sheet Masks,282,
2024,Q4,2,6,06-Feb-24,88018212, Glow glisten  Water Essence,Glow Glisten,Skin,Moisturizers,Face Moisturizer & Day Cream,2,
2024,Q4,2,6,06-Feb-24,88018214,Glycolic Bright Daily Foaming Face Cleanser With Glycolic Acid For Dull Skin,Korean Essence,Skin,Sun Care,Face Sunscreen,2,
2024,Q4,2,6,06-Feb-24,THEA0017,Antioxidant Hydro Serum,Korean Essence,Skin,Shop Toners & Mists,Toners & Mists,3,
2024,Q4,2,6,06-Feb-24,88018207,Kojic Acid Face Serum With 1% Alpha Arbutin & Niacinamide,Korean Essence,Skin,Kits & Combos,Combos @ Nykaa,1,
2024,Q4,2,6,06-Feb-24,88018201,Spa Headband,Pure Care,Makeup,Lips,Lip Tint,7,
2024,Q4,2,6,06-Feb-24,88018202,Rice Facial Kit With Rice Water & Niacinamide For Glass Skin,Glow Glisten,Skin,Cleansers,Scrubs & Exfoliators,2,
2024,Q4,2,6,06-Feb-24,88018201,Spa Headband,Pure Care,Skin,Cleansers,Face Wash,4,
2024,Q4,2,6,06-Feb-24,88018237,Work-desk essentials,Essential Glow,Skin,Kits & Combos,Combos @ Nykaa,1,
2024,Q4,2,6,06-Feb-24,88018268, Advance Ultra Hydrating Lotion With Shea Butter & Niacinamide,Glow Glisten,Skin,Cleansers,Cleanser,19,
2024,Q4,2,7,07-Feb-24,THEA0041,Lava Pore Essence,Korean Essence,Skin,Moisturisers,Face Moisturizers,7,
2024,Q4,2,7,07-Feb-24,88018287, 3 Step Routine For Normal Skin,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,2,
2024,Q4,2,7,07-Feb-24,88018283, Shampoo For Damaged Hair,Korean Essence,Skin,Masks,Masks & Peels,11,
2024,Q4,2,7,07-Feb-24,88018202,Rice Facial Kit With Rice Water & Niacinamide For Glass Skin,Glow Glisten,Skin,Masks,Sheet Masks,44,
2024,Q4,2,7,07-Feb-24,88018226, Towel - Scrunchie,Korean Essence,Skin,Shop Toners & Mists,Toners & Mists,1,
2024,Q4,2,7,07-Feb-24,THEA0012,Radiance Brightening Day Cream,Pure Care,Skin,Body Care,Lotions & Creams,45,
2024,Q4,2,7,07-Feb-24,88018299,Anti-Ageing Sleeping Mask Revitalize Skin texture,Korean Essence,Skin,Kits & Combos,Combos @ Nykaa,68,
2024,Q4,2,7,07-Feb-24,88018232, 1% Hyaluronic Sunscreen Aqua Gel With Spf 50,Korean Essence,Skin,Moisturizers,Serums & Essence,1,
2024,Q4,2,7,07-Feb-24,88018263,Serum-n-Cream 30ml,Essential Glow,Skin,Sun Care,Face Sunscreen,6,
2024,Q4,2,7,07-Feb-24,88018212, Glow glisten  Water Essence,Glow Glisten,Skin,Masks,Masks Peels,4,
2024,Q4,2,7,07-Feb-24,THEA0012,Radiance Brightening Day Cream,Pure Care,Skin,Masks,Masks & Peels,5,
2024,Q4,2,7,07-Feb-24,THEA0040,Tote bag ,Essential Glow,Skin,Cleansers,Scrubs & Exfoliators,30,
2024,Q4,2,7,07-Feb-24,88018217, 5 Step Routine For Oily Skin,Pure Care,Bath & Body,Hands & Feet,Hand Creams & Masks,5,
2024,Q4,2,8,08-Feb-24,88018299,Anti-Ageing Sleeping Mask Revitalize Skin texture,Korean Essence,Makeup,Lips,Lip Stain,5,
2024,Q4,2,8,08-Feb-24,88018272,Shine & Glow Facial Kit,Korean Essence,Bath & Body,Hands & Feet,Foot Care,2,
2024,Q4,2,8,08-Feb-24,88018275,Men Hydrating Emulsion,Korean Essence,Skin,Moisturizers,Serums & Essence,15,
2024,Q4,2,8,08-Feb-24,88018201,Spa Headband,Pure Care,Skin,Lip Care,Lip Balm,2,
2024,Q4,2,8,08-Feb-24,88018251,Peach Milk Moisturizer ,Pure Care,Bath & Body,Hands & Feet,Hand Creams & Masks,2,
2024,Q4,2,8,08-Feb-24,THEA0006,Cold Pressed Oil for Hair & Skin with Coconut,Korean Essence,Skin,Sun Care,Face Sunscreen,6,
2024,Q4,2,8,08-Feb-24,88018280,Collagen Volume Lifting Serum,Korean Essence,Makeup,Eyes,Eye Brow Enhancers,1,
2024,Q4,2,8,08-Feb-24,88018294, Duet Gentle Cleanse,Korean Essence,Skin,Moisturizers,Serums & Essence,14,
2024,Q4,2,8,08-Feb-24,THEA0038,Vitamin C body lotion,Korean Essence,Skin,Shop Toners & Mists,Toners & Mists,2,
2024,Q4,2,8,08-Feb-24,THEA0014,Carbon blackhead Mask,Glow Glisten,Skin,Moisturizers,Face Moisturizer & Day Cream,4,
2024,Q4,2,8,08-Feb-24,88018296,Korean Essentials Delicate Facial Cleanser,Korean Essence,Skin,Masks,Masks & Peels,18,
2024,Q4,2,9,09-Feb-24,88018268, Advance Ultra Hydrating Lotion With Shea Butter & Niacinamide,Glow Glisten,Skin,Masks & Treatment,Sheetmask,73,
2024,Q4,2,9,09-Feb-24,88018213,Optimal Hydration Body Lotion With Hyaluronic Acid+Vitamin E,Korean Essence,Skin,Cleansers,Face Wash,217,
2024,Q4,2,9,09-Feb-24,88018226, Towel - Scrunchie,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,7,
2024,Q4,2,9,09-Feb-24,88018283, Shampoo For Damaged Hair,Korean Essence,Skin,Cleansers,Scrubs & Exfoliators,1,
2024,Q4,2,9,09-Feb-24,88018242,D-Tan Removal Coffee Clay Face Mask ,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,2,
2024,Q4,2,9,09-Feb-24,88018275,Men Hydrating Emulsion,Korean Essence,Skin,Cleansers,Cleanser,3,
2024,Q4,2,9,09-Feb-24,88018240,Sling Bag,Korean Essence,Skin,Masks,Sheet Masks,39,
2024,Q4,2,9,09-Feb-24,88018280,Collagen Volume Lifting Serum,Korean Essence,Skin,Moisturizers,Serums & Essence,3,
2024,Q4,2,9,09-Feb-24,88018251,Peach Milk Moisturizer ,Pure Care,Bath & Body,Hands & Feet,Hand Creams & Masks,2,
2024,Q4,2,9,09-Feb-24,88018272,Shine & Glow Facial Kit,Korean Essence,Skin,Shop Toners & Mists,Toners & Mists,2,
2024,Q4,2,9,09-Feb-24,88018206,Rice Cleansing Foam,Korean Essence,Skin,Sun Care,Face Sunscreen,2,
2024,Q4,2,9,09-Feb-24,88018272,Shine & Glow Facial Kit,Korean Essence,Skin,Moisturizers,Serums & Essence,1,
2024,Q4,2,9,09-Feb-24,88018217, 5 Step Routine For Oily Skin,Pure Care,Skin,Moisturizers,Serums & Essence,7,
2024,Q4,2,9,09-Feb-24,88018202,Rice Facial Kit With Rice Water & Niacinamide For Glass Skin,Glow Glisten,Skin,Eye Care,Eye Masks,2,
2024,Q4,2,9,09-Feb-24,88018207,Kojic Acid Face Serum With 1% Alpha Arbutin & Niacinamide,Korean Essence,Skin,Masks,Sheet Masks,85,
2024,Q4,2,9,09-Feb-24,88018212, Glow glisten  Water Essence,Glow Glisten,Bath & Body,Hands & Feet,Hand Creams & Masks,1,
2024,Q4,2,9,09-Feb-24,88018226, Towel - Scrunchie,Korean Essence,Skin,Sun Care,Face Sunscreen,5,
2024,Q4,2,9,09-Feb-24,88018287, 3 Step Routine For Normal Skin,Korean Essence,Makeup,Eyes,Eye Brow Enhancers,2,
2024,Q4,2,9,09-Feb-24,88018213,Optimal Hydration Body Lotion With Hyaluronic Acid+Vitamin E,Korean Essence,Skin,Masks,Sheet Masks,139,
2024,Q4,2,10,10-Feb-24,88018212, Glow glisten  Water Essence,Glow Glisten,Makeup,Lips,Lip Stain,20,
2024,Q4,2,10,10-Feb-24,88018299,Anti-Ageing Sleeping Mask Revitalize Skin texture,Korean Essence,Makeup,Tools & Brushes,Makeup Pouches,32,
2024,Q4,2,10,10-Feb-24,88018229,Gold Glass Face Oil for Skin Brightening Anti-Ageing,Korean Essence,Skin,Skin Kits & Combos,Skin Combos,1,
2024,Q4,2,10,10-Feb-24,88018237,Work-desk essentials,Essential Glow,Skin,Moisturizers,Face Moisturizer & Day Cream,1,
2024,Q4,2,10,10-Feb-24,88018207,Kojic Acid Face Serum With 1% Alpha Arbutin & Niacinamide,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,13,
2024,Q4,2,10,10-Feb-24,88018240,Sling Bag,Korean Essence,Bath & Body,Hands & Feet,Hand Creams & Masks,1,
2024,Q4,2,10,10-Feb-24,88018294, Duet Gentle Cleanse,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,8,
2024,Q4,2,10,10-Feb-24,88018213,Optimal Hydration Body Lotion With Hyaluronic Acid+Vitamin E,Korean Essence,Skin,Eye Care,Under Eye Cream & Serums,11,
2024,Q4,2,10,10-Feb-24,88018229,Gold Glass Face Oil for Skin Brightening Anti-Ageing,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,11,
2024,Q4,2,10,10-Feb-24,88018240,Sling Bag,Korean Essence,Skin,Masks,Masks & Peels,1,
2024,Q4,2,10,10-Feb-24,88036460,Himalaya Rich Cocoa Butter Body Cream,Korean Essence,Skin,Masks,Masks & Peels,10,
2024,Q4,2,11,11-Feb-24,88018212, Glow glisten  Water Essence,Glow Glisten,Skin,Moisturisers,Face Moisturizers,12,
2024,Q4,2,11,11-Feb-24,88018242,D-Tan Removal Coffee Clay Face Mask ,Korean Essence,Skin,Masks,Sheet Masks,29,
2024,Q4,2,11,11-Feb-24,88018232, 1% Hyaluronic Sunscreen Aqua Gel With Spf 50,Korean Essence,Skin,Masks,Sheet Masks,2,
2024,Q4,2,11,11-Feb-24,THEA0017,Antioxidant Hydro Serum,Korean Essence,Skin,Cleansers,Cleanser,11,
2024,Q4,2,11,11-Feb-24,88018213,Optimal Hydration Body Lotion With Hyaluronic Acid+Vitamin E,Korean Essence,Skin,Sun Care,Face Sunscreen,3,
2024,Q4,2,11,11-Feb-24,88018217, 5 Step Routine For Oily Skin,Pure Care,Skin,Masks,Masks & Peels,2,
2024,Q4,2,11,11-Feb-24,88018240,Sling Bag,Korean Essence,Skin,Masks,Sheet Masks,68,
2024,Q4,2,11,11-Feb-24,THEA0083,"Vitamin B5, Oil-Free Moisturizer With Zinc",Glow Glisten,Makeup,Face,Makeup Remover,7,
2024,Q4,2,11,11-Feb-24,88018201,Spa Headband,Pure Care,Skin,Cleansers,Cleanser,2,
2024,Q4,2,11,11-Feb-24,88018232, 1% Hyaluronic Sunscreen Aqua Gel With Spf 50,Korean Essence,Skin,Masks,Sheet Masks,129,
2024,Q4,2,11,11-Feb-24,THEA0083,"Vitamin B5, Oil-Free Moisturizer With Zinc",Glow Glisten,Skin,Cleansers,Scrubs & Exfoliators,16,
2024,Q4,2,11,11-Feb-24,88018202,Rice Facial Kit With Rice Water & Niacinamide For Glass Skin,Glow Glisten,Makeup,Face,Makeup Remover,28,
2024,Q4,2,11,11-Feb-24,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Skin,Cleansers,Scrubs & Exfoliators,8,
2024,Q4,2,12,12-Feb-24,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Skin,Toners & Mists,Toners,3,
2024,Q4,2,12,12-Feb-24,88018275,Men Hydrating Emulsion,Korean Essence,Skin,Skin Kits & Combos,Skin Kits,2,
2024,Q4,2,12,12-Feb-24,88018202,Rice Facial Kit With Rice Water & Niacinamide For Glass Skin,Glow Glisten,Skin,Kits & Combos,Combos @ Nykaa,117,
2024,Q4,2,12,12-Feb-24,88018265,Vitamin C Sleeping Mask,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,1,
2024,Q4,2,12,12-Feb-24,88018202,Rice Facial Kit With Rice Water & Niacinamide For Glass Skin,Glow Glisten,Skin,Moisturizers,Face Moisturizer & Day Cream,26,
2024,Q4,2,12,12-Feb-24,88018263,Serum-n-Cream 30ml,Essential Glow,Skin,Moisturizers,Face Moisturizer & Day Cream,10,
2024,Q4,2,12,12-Feb-24,88036460,Himalaya Rich Cocoa Butter Body Cream,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,2,
2024,Q4,2,12,12-Feb-24,88018214,Glycolic Bright Daily Foaming Face Cleanser With Glycolic Acid For Dull Skin,Korean Essence,Skin,Cleansers,Face Wash & Cleanser,2,
2024,Q4,2,12,12-Feb-24,88018213,Optimal Hydration Body Lotion With Hyaluronic Acid+Vitamin E,Korean Essence,Makeup,Lips,Lip Tint,72,
2024,Q4,2,12,12-Feb-24,88018283, Shampoo For Damaged Hair,Korean Essence,Skin,Moisturizers,Serums & Essence,3,
2024,Q4,2,13,13-Feb-24,88018217, 5 Step Routine For Oily Skin,Pure Care,Skin,Masks & Treatment,Sheetmask,168,
2024,Q4,2,13,13-Feb-24,88018225,Anti Ageing Kit,Korean Essence,Skin,Serums,Serums,2,
2024,Q4,2,13,13-Feb-24,88018220, Baby Face Smoothing Peel Off Mask,Pure Care,Skin,Masks & Treatment,Masks,2,
2024,Q4,2,13,13-Feb-24,88018263,Serum-n-Cream 30ml,Essential Glow,Skin,Toners & Mists,Toners,5,
2024,Q4,2,13,13-Feb-24,88018213,Optimal Hydration Body Lotion With Hyaluronic Acid+Vitamin E,Korean Essence,Makeup,Lips,Lip Tint,5,
2024,Q4,2,13,13-Feb-24,88018290, Diary ,Glow Glisten,Skin,Kits & Combos,Combos @ Nykaa,8,
2024,Q4,2,13,13-Feb-24,88018212, Glow glisten  Water Essence,Glow Glisten,Skin,Cleansers,Scrubs & Exfoliators,1,
2024,Q4,2,13,13-Feb-24,THEA0038,Vitamin C body lotion,Korean Essence,Skin,Masks,Sheet Masks,19,
2024,Q4,2,13,13-Feb-24,88018290, Diary ,Glow Glisten,Skin,Masks,Masks & Peels,10,
2024,Q4,2,13,13-Feb-24,THEA0041,Lava Pore Essence,Korean Essence,Skin,Cleansers,Cleanser,4,
2024,Q4,2,13,13-Feb-24,88018275,Men Hydrating Emulsion,Korean Essence,Skin,Cleansers,Cleanser,1,
2024,Q4,2,13,13-Feb-24,88018275,Men Hydrating Emulsion,Korean Essence,Skin,Moisturizers,Serums & Essence,13,
2024,Q4,2,13,13-Feb-24,88018294, Duet Gentle Cleanse,Korean Essence,Skin,Masks,Masks & Peels,3,
2024,Q4,2,13,13-Feb-24,THEA0083,"Vitamin B5, Oil-Free Moisturizer With Zinc",Glow Glisten,Skin,Masks,Masks & Peels,1,
2024,Q4,2,13,13-Feb-24,88018202,Rice Facial Kit With Rice Water & Niacinamide For Glass Skin,Glow Glisten,Skin,Shop Toners & Mists,Toners & Mists,1,
2024,Q4,2,13,13-Feb-24,88018213,Optimal Hydration Body Lotion With Hyaluronic Acid+Vitamin E,Korean Essence,Makeup,Face,Makeup Remover,1,
2024,Q4,2,13,13-Feb-24,88018294, Duet Gentle Cleanse,Korean Essence,Skin,Cleansers,Scrubs & Exfoliators,12,
2024,Q4,2,13,13-Feb-24,88018294, Duet Gentle Cleanse,Korean Essence,Skin,Eye Care,Under Eye Cream & Serums,2,
2024,Q4,2,14,14-Feb-24,88018244,Deep Repair Treatment Hair Mask,Korean Essence,Makeup,Face,Makeup Remover,17,
2024,Q4,2,14,14-Feb-24,THEA0006,Cold Pressed Oil for Hair & Skin with Coconut,Korean Essence,Skin,Cleansers,Facial Scrubs & Exfoliators,26,
2024,Q4,2,14,14-Feb-24,88018212, Glow glisten  Water Essence,Glow Glisten,Skin,Cleansers,Cleanser,9,
2024,Q4,2,14,14-Feb-24,88018202,Rice Facial Kit With Rice Water & Niacinamide For Glass Skin,Glow Glisten,Skin,Moisturizers,Face Moisturizer & Day Cream,13,
2024,Q4,2,14,14-Feb-24,88018296,Korean Essentials Delicate Facial Cleanser,Korean Essence,Skin,Shop Toners & Mists,Toners & Mists,3,
2024,Q4,2,14,14-Feb-24,88018237,Work-desk essentials,Essential Glow,Skin,Shop Toners & Mists,Toners & Mists,2,
2024,Q4,2,14,14-Feb-24,88018220, Baby Face Smoothing Peel Off Mask,Pure Care,Skin,Masks,Masks & Peels,6,
2024,Q4,2,14,14-Feb-24,88018217, 5 Step Routine For Oily Skin,Pure Care,Skin,Moisturizers,Face Moisturizer & Day Cream,14,
2024,Q4,2,14,14-Feb-24,88018242,D-Tan Removal Coffee Clay Face Mask ,Korean Essence,Bath & Body,Hands & Feet,Hand Creams & Masks,1,
2024,Q4,2,14,14-Feb-24,88018217, 5 Step Routine For Oily Skin,Pure Care,Skin,Kits & Combos,Combos @ Nykaa,763,
2024,Q4,2,14,14-Feb-24,88018268, Advance Ultra Hydrating Lotion With Shea Butter & Niacinamide,Glow Glisten,Skin,Masks,Masks & Peels,1,
2024,Q4,2,14,14-Feb-24,88018226, Towel - Scrunchie,Korean Essence,Makeup,Face,Compact,2,
2024,Q4,2,14,14-Feb-24,THEA0014,Carbon blackhead Mask,Glow Glisten,Skin,Cleansers,Face Wash,1,
2024,Q4,2,14,14-Feb-24,88018213,Optimal Hydration Body Lotion With Hyaluronic Acid+Vitamin E,Korean Essence,Skin,Masks,Sheet Masks,182,
2024,Q4,2,15,15-Feb-24,THEA0083,"Vitamin B5, Oil-Free Moisturizer With Zinc",Glow Glisten,Skin,Sun Care,Face Sunscreen,2,
2024,Q4,2,15,15-Feb-24,THEA0041,Lava Pore Essence,Korean Essence,Skin,Moisturisers,Face Moisturizers,38,
2024,Q4,2,15,15-Feb-24,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Skin,Sun Care,Face Sunscreen,7,
2024,Q4,2,15,15-Feb-24,88018263,Serum-n-Cream 30ml,Essential Glow,Skin,Moisturisers,Face Moisturizers,2,
2024,Q4,2,15,15-Feb-24,88018201,Spa Headband,Pure Care,Skin,Moisturizers,Face Moisturizer & Day Cream,2,
2024,Q4,2,15,15-Feb-24,88018226, Towel - Scrunchie,Korean Essence,Skin,Cleansers,Cleanser,72,
2024,Q4,2,15,15-Feb-24,88036460,Himalaya Rich Cocoa Butter Body Cream,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,26,
2024,Q4,2,15,15-Feb-24,88018268, Advance Ultra Hydrating Lotion With Shea Butter & Niacinamide,Glow Glisten,Skin,Cleansers,Cleanser,11,
2024,Q4,2,15,15-Feb-24,88018275,Men Hydrating Emulsion,Korean Essence,Makeup,Face,Makeup Remover,32,
2024,Q4,2,15,15-Feb-24,88018212, Glow glisten  Water Essence,Glow Glisten,Skin,Moisturizers,Serums & Essence,1,
2024,Q4,2,15,15-Feb-24,88018202,Rice Facial Kit With Rice Water & Niacinamide For Glass Skin,Glow Glisten,Skin,Kits & Combos,Combos @ Nykaa,1,
2024,Q4,2,15,15-Feb-24,88018269,Sun SPF 50 Light Gel,Glow Glisten,Makeup,Face,Makeup Remover,8,
2024,Q4,2,15,15-Feb-24,THEA0041,Lava Pore Essence,Korean Essence,Skin,Cleansers,Cleanser,135,
2024,Q4,2,15,15-Feb-24,88018263,Serum-n-Cream 30ml,Essential Glow,Skin,Kits & Combos,Combos @ Nykaa,8,
2024,Q4,2,15,15-Feb-24,THEA0012,Radiance Brightening Day Cream,Pure Care,Skin,Moisturizers,Serums & Essence,5,
2024,Q4,2,15,15-Feb-24,88018220, Baby Face Smoothing Peel Off Mask,Pure Care,Skin,Moisturizers,Face Moisturizer & Day Cream,4,
2024,Q4,2,15,15-Feb-24,88018239,Pure Care Double Cleanse,Pure Care,Skin,Moisturizers,Face Moisturizer & Day Cream,4,
2024,Q4,2,15,15-Feb-24,88036460,Himalaya Rich Cocoa Butter Body Cream,Korean Essence,Bath & Body,Hands & Feet,Hand Creams & Masks,1,
2024,Q4,2,16,16-Feb-24,88018251,Peach Milk Moisturizer ,Pure Care,Bath & Body,Hands & Feet,Foot Care,4,
2024,Q4,2,16,16-Feb-24,THEA0012,Radiance Brightening Day Cream,Pure Care,Skin,Moisturisers,All Purpose Gels/Creams,34,
2024,Q4,2,16,16-Feb-24,88018220, Baby Face Smoothing Peel Off Mask,Pure Care,Skin,Serums,Serums,2,
2024,Q4,2,16,16-Feb-24,88018214,Glycolic Bright Daily Foaming Face Cleanser With Glycolic Acid For Dull Skin,Korean Essence,Skin,Masks & Treatment,Sheetmask,75,
2024,Q4,2,16,16-Feb-24,88018272,Shine & Glow Facial Kit,Korean Essence,Skin,Serums,Serums,4,
2024,Q4,2,16,16-Feb-24,88018207,Kojic Acid Face Serum With 1% Alpha Arbutin & Niacinamide,Korean Essence,Makeup,Lips,Lip Stain,21,
2024,Q4,2,16,16-Feb-24,88018229,Gold Glass Face Oil for Skin Brightening Anti-Ageing,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,59,
2024,Q4,2,16,16-Feb-24,88018213,Optimal Hydration Body Lotion With Hyaluronic Acid+Vitamin E,Korean Essence,Skin,Cleansers,Cleanser,1,
2024,Q4,2,16,16-Feb-24,88018294, Duet Gentle Cleanse,Korean Essence,Skin,Moisturizers,Serums & Essence,31,
2024,Q4,2,16,16-Feb-24,88018294, Duet Gentle Cleanse,Korean Essence,Skin,Moisturizers,Serums & Essence,1,
